context,seq,type,actor,arg,text.ko,text.en,dialogue_id,when,effects,sync,scene_id,dataset_id,row_id,parent_id,parent_field,source_order,template_id
d1_tutorial_chris,91,say,chris,default,"…그래. 오늘은 이 정도면 충분하겠지.
나머지는 일하면서 배우는 걸로.","...Right. This is enough for today.
You'll learn the rest on the job.",dlg_d1_tutorial_wrap_015,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_015,scene_d1_tutorial_chris,steps,89,steps_format_02
d1_tutorial_chris,92,say,chris,default,이제 가게에서는 크리스 말고 보스라고 불러.,"From now on, in the bar, it's not 'Chris' — call me 'Boss.'",dlg_d1_tutorial_wrap_016,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_016,scene_d1_tutorial_chris,steps,90,steps_format_02
d1_tutorial_chris,93,say,luna,default,이유가 있습니까?,Is there a reason?,dlg_d1_tutorial_wrap_017,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_017,scene_d1_tutorial_chris,steps,91,steps_format_02
d1_tutorial_chris,94,say,chris,default,"우리 가게 규칙이라고 생각하면 돼.
나도 처음 왔을 때 그랬어.","Think of it as a house rule.
I did the same when I first came here.",dlg_d1_tutorial_wrap_018,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_018,scene_d1_tutorial_chris,steps,92,steps_format_02
d1_tutorial_chris,95,say,luna,default,"알겠습니다, 보스.","Understood, Boss.",dlg_d1_tutorial_wrap_019,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_019,scene_d1_tutorial_chris,steps,93,steps_format_02
d1_tutorial_chris,96,say,chris,default,진토닉은 이 정도면 됐어. 잠깐 숨 좀 돌려.,That covers the Gin and Tonic. Take a breather.,dlg_d1_tutorial_wrap_020,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_020,scene_d1_tutorial_chris,steps,94,steps_format_02
d1_tutorial_chris,97,say,luna,default,보스는 아직 남으시는 겁니까?,"Are you staying a little longer, Boss?",dlg_d1_tutorial_wrap_021,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_021,scene_d1_tutorial_chris,steps,95,steps_format_02
d1_tutorial_chris,98,say,chris,default,그래. 오늘은 쉬는 날이지만 거절할 수 없는 <world>손님</world>이 한 명 오기로 했어.,"Yes. Today's my day off, but there's a <world>guest</world> I can't turn away.",dlg_d1_tutorial_wrap_022,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_022,scene_d1_tutorial_chris,steps,96,steps_format_02
d1_tutorial_chris,99,say,chris,default,앞으로는 교대 근무로 할 거니까 손님 응대는 차차 익혀.,"We'll work in shifts from now on. You'll get used to serving customers.",dlg_d1_tutorial_wrap_023,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_023,scene_d1_tutorial_chris,steps,97,steps_format_02
d1_tutorial_chris,100,say,luna,default,알겠습니다.,Understood.,dlg_d1_tutorial_wrap_024,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_024,scene_d1_tutorial_chris,steps,98,steps_format_02
d1_tutorial_chris,101,say,chris,default,곧 올 거야. 아까 배운 대로 차분히 해.,He'll be here soon. Stay calm and use what you just learned.,dlg_d1_tutorial_wrap_025,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_025,scene_d1_tutorial_chris,steps,99,steps_format_02
d1_tutorial_chris,102,say,luna,default,"네, 보스.","Yes, Boss.",dlg_d1_tutorial_wrap_026,\N,\N,wait,\N,script/bar/day0,dlg_d1_tutorial_wrap_026,scene_d1_tutorial_chris,steps,100,steps_format_02
d1_tutorial_chris,103,enter,port,L,\N,\N,\N,\N,\N,wait,\N,script/bar/day0,step_d1_tutorial_chris_enter_103,scene_d1_tutorial_chris,steps,101,steps_format_01
d1_tutorial_chris,104,say,port,default,…새 얼굴이군.,...A new face.,dlg_d1_port_001,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_001,scene_d1_tutorial_chris,steps,102,steps_format_02
d1_tutorial_chris,105,say,chris,default,"포트. 인사해라, 루나다. 오늘부터 일한다.",Port. Meet Luna. She starts today.,dlg_d1_port_002,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_002,scene_d1_tutorial_chris,steps,103,steps_format_02
d1_tutorial_chris,106,say,port,default,루나… 그래. 잘 부탁하네.,Luna... I see. Good to meet you.,dlg_d1_port_003,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_003,scene_d1_tutorial_chris,steps,104,steps_format_02
d1_tutorial_chris,107,say,chris,default,"마침 잘 왔어. 루나, 연습 삼아 한 잔 더 만들어봐라.","Good timing. Luna — one more glass, for practice.",dlg_d1_port_004,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_004,scene_d1_tutorial_chris,steps,105,steps_format_02
d1_tutorial_chris,108,say,port,default,"그럼, 늘 마시던 걸로.",Then I'll have my usual.,dlg_d1_port_005,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_005,scene_d1_tutorial_chris,steps,106,steps_format_02
d1_tutorial_chris,109,order,port,exact:gin_fizz,"진피즈, 정석대로.",Gin Fizz. By the book.,dlg_d1_port_006,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_006,scene_d1_tutorial_chris,steps,107,steps_format_02
d1_tutorial_chris,110,craft,\N,order,\N,\N,\N,\N,\N,wait,\N,script/bar/day0,step_d1_tutorial_chris_craft_110,scene_d1_tutorial_chris,steps,108,steps_format_03
d1_tutorial_chris,111,serve,port,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day0,step_d1_tutorial_chris_serve_111,scene_d1_tutorial_chris,steps,109,steps_format_04
d1_tutorial_chris,112,say,port,default,…손끝이 좋군. 오늘이 처음이라고?,"...Good hands. First day, you said?",dlg_d1_port_007,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_007,scene_d1_tutorial_chris,steps,110,steps_format_02
d1_tutorial_chris,113,say,chris,default,오늘이 처음이다.,First day.,dlg_d1_port_008,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_008,scene_d1_tutorial_chris,steps,111,steps_format_02
d1_tutorial_chris,114,say,port,default,"허. …이 가게, 오래 다녀야겠어.",Hah. ...I'll be coming here a long while yet.,dlg_d1_port_009,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_009,scene_d1_tutorial_chris,steps,112,steps_format_02
d1_tutorial_chris,115,exit,port,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day0,step_d1_tutorial_chris_exit_115,scene_d1_tutorial_chris,steps,113,steps_format_04
d1_tutorial_chris,116,say,chris,default,"오늘은 여기까지. 정리는 내가 한다.
먼저 들어가라.","That's enough for today. I'll close up.
Head home first.",dlg_d1_port_010,\N,\N,wait,\N,script/bar/day0,dlg_d1_port_010,scene_d1_tutorial_chris,steps,114,steps_format_02
d1_tutorial_chris,117,end_part,\N,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day0,step_d1_tutorial_chris_end_part_117,scene_d1_tutorial_chris,steps,115,steps_format_09
d2_aili,1,enter,aili,R,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_enter_1,scene_d2_aili,steps,0,steps_format_01
d2_aili,2,say,aili,default,손님 받아라!!!,Customer coming through!!!,dlg_d2_aili_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_001,scene_d2_aili,steps,1,steps_format_02
d2_aili,3,say,luna,default,"어서 오세요, 손님.","Welcome in, ma'am.",dlg_d2_aili_002,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_002,scene_d2_aili,steps,2,steps_format_02
d2_aili,4,say,aili,default,"오랜만이야, 이쁜이. 진짜 여기서 일하고 있었구나.","Long time no see, cutie. So you really are working here.",dlg_d2_aili_003,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_003,scene_d2_aili,steps,3,steps_format_02
d2_aili,5,say,luna,default,네? 누가 말해주던가요?,Pardon? Who told you?,dlg_d2_aili_004,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_004,scene_d2_aili,steps,4,steps_format_02
d2_aili,6,say,aili,default,"방금 여기서 도망간 영감이 말해줬지.
나한테 여기로 꺼지라는 말과 함께.","The old man who just fled this place told me.
Right along with 'get lost and head to the bar.'",dlg_d2_aili_005,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_005,scene_d2_aili,steps,5,steps_format_02
d2_aili,7,say,luna,default,"이해했습니다. 두 분 다 위에 있는 수리점에서
같이 일하고 있었죠?","Understood. You both work together
at the repair shop upstairs, correct?",dlg_d2_aili_006,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_006,scene_d2_aili,steps,6,steps_format_02
d2_aili,8,say,aili,default,맞아. 서로 하는 일은 좀 다르지만 말이야.,Right. Though what we each do is a little different.,dlg_d2_aili_007,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_007,scene_d2_aili,steps,7,steps_format_02
d2_aili,9,say,luna,default,혹시 그분은 길고양이 유기가 취미인가요?,Is abandoning stray cats a hobby of his?,dlg_d2_aili_008,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_008,scene_d2_aili,steps,8,steps_format_02
d2_aili,10,say,aili,default,"큭큭. 그 영감 취미가 제정신은 아니긴 해.
근데 쟨 할배가 전부터 키우던 고양이야.","Heh heh. The old man's hobbies aren't exactly sane, true.
But that one's a cat he's kept for ages.",dlg_d2_aili_009,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_009,scene_d2_aili,steps,9,steps_format_02
d2_aili,11,say,luna,default,무슨 이유로 저한테 맡긴 걸까요?,Why would he leave her with me?,dlg_d2_aili_010,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_010,scene_d2_aili,steps,10,steps_format_02
d2_aili,12,say,aili,default,몰라. 오늘 혼자서 만들고 싶은 게 있다고 그러던데.,No idea. He said there was something he wanted to build alone today.,dlg_d2_aili_011,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_011,scene_d2_aili,steps,11,steps_format_02
d2_aili,13,say,aili,default,"나도 쫓겨났다니까?
빌어먹을 영감탱이.","He kicked me out too, you know?
Damn old geezer.",dlg_d2_aili_012,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_012,scene_d2_aili,steps,12,steps_format_02
d2_aili,14,say,luna,default,흠. 곤란하네요. 아직 동물을 다루는 방법은 배우지 못했습니다.,Hm. This is problematic. I have not yet learned how to handle animals.,dlg_d2_aili_013,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_013,scene_d2_aili,steps,13,steps_format_02
d2_aili,15,say,aili,default,걱정 마. 부비가 평범한 고양이는 아니거든.,Don't worry. Bubi's no ordinary cat.,dlg_d2_aili_014,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_014,scene_d2_aili,steps,14,steps_format_02
d2_aili,16,say,luna,default,이름이 부비인가요?,Her name is Bubi?,dlg_d2_aili_015,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_015,scene_d2_aili,steps,15,steps_format_02
d2_aili,17,say,aili,default,"맞아. 나름 이 동네에서 악명을 떨치는 고양이니까 
놀러 오면 잘 대접해주라고.","Yep. She's got quite the reputation around this neighborhood,
so treat her well when she visits.",dlg_d2_aili_016,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_016,scene_d2_aili,steps,16,steps_format_02
d2_aili,18,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_017,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_017,scene_d2_aili,steps,17,steps_format_02
d2_aili,19,say,luna,default,네. 향후 바텐더 업무 내용에 참고하겠습니다.,Noted. I will factor it into future bartending duties.,dlg_d2_aili_018,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_018,scene_d2_aili,steps,18,steps_format_02
d2_aili,20,say,luna,default,그리고 혹시 왜 의자에 앉지 않는 건지 알려주실 수 있나요?,"Also, may I ask why you will not sit on a chair?",dlg_d2_aili_019,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_019,scene_d2_aili,steps,19,steps_format_02
d2_aili,21,say,aili,default,"난 날 내려다 보는 사람이 있으면 
면상에 총알을 박아주고 싶은 병이있어.","I've got this condition — when someone looks down on me,
I want to put a bullet in their face.",dlg_d2_aili_020,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_020,scene_d2_aili,steps,20,steps_format_02
d2_aili,22,say,luna,default,그런 병은 처음 들어 봤습니다.,I have never heard of such a condition.,dlg_d2_aili_021,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_021,scene_d2_aili,steps,21,steps_format_02
d2_aili,23,say,aili,default,음음. 그럴 수 있어. 이건 희귀한 병이기 때문이지.,Mm-hm. Understandable. It's a very rare condition.,dlg_d2_aili_022,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_022,scene_d2_aili,steps,22,steps_format_02
d2_aili,24,say,aili,fail,아무튼 내가 의자에 앉으면 다른 사람들이 건방지게 날 깔본단 말이야.,"Anyway, when I sit on a chair, people get cocky and look down on me.",dlg_d2_aili_023,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_023,scene_d2_aili,steps,23,steps_format_02
d2_aili,25,say,luna,default,그래서 그 박스를 밟고 서 계신 겁니까?,Is that why you are standing on that box?,dlg_d2_aili_024,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_024,scene_d2_aili,steps,24,steps_format_02
d2_aili,26,say,aili,fail,"맞아 이 박스 덕분에 건방진 크리스가 아직 총에 맞지 않는거야.
어떻게 보면 이 박스가 사람 하나 살려준 셈이지.","Exactly. Thanks to this box, that cocky Chris hasn't been shot yet.
In a way, this box has saved a man's life.",dlg_d2_aili_025,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_025,scene_d2_aili,steps,25,steps_format_02
d2_aili,27,say,luna,default,아하… 이해했습니다.,Ah... understood.,dlg_d2_aili_026,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_026,scene_d2_aili,steps,26,steps_format_02
d2_aili,28,say,aili,default,좋아. 그럼 슬슬 이쁜이가 만들어 주는 술 한 번 먹어 볼까?,"Alright. Time to try a drink made by my cutie, shall we?",dlg_d2_aili_027,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_027,scene_d2_aili,steps,27,steps_format_02
d2_aili,29,say,luna,default,주문은 어떤 걸로 하시겠습니까?,What would you like to order?,dlg_d2_aili_028,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_028,scene_d2_aili,steps,28,steps_format_02
d2_aili,30,say,aili,default,"음…
나 같은 섹시한 레이디한테 어울리는 술로 부탁해.","Hmm...
Make me something that suits a sexy lady like myself.",dlg_d2_aili_029,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_029,scene_d2_aili,steps,29,steps_format_02
d2_aili,31,choice,\N,ch_d2_aili_lady,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_choice_31,scene_d2_aili,steps,30,steps_format_03
d2_aili_craft,1,say,luna,default,"네, 주문 받았습니다.","Yes, order received.",dlg_d2_aili_craft_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_001,scene_d2_aili_craft,steps,0,steps_format_02
d2_aili_craft,2,say,luna,default,(자칭 <name>섹시한 레이디</name>에게 술 한 잔……),(One drink for the self-proclaimed <name>sexy lady</name>......),dlg_d2_aili_craft_002,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_002,scene_d2_aili_craft,steps,1,steps_format_02
d2_aili_craft,3,order,aili,exact:cosmopolitan,섹시한 레이디한테 어울리는 술 한 잔..,A drink fit for a sexy lady..,dlg_d2_aili_craft_003,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_003,scene_d2_aili_craft,steps,2,steps_format_02
d2_aili_craft,4,craft,\N,order,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_craft_craft_4,scene_d2_aili_craft,steps,3,steps_format_03
d2_aili_craft,5,serve,aili,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_craft_serve_5,scene_d2_aili_craft,steps,4,steps_format_04
d2_aili_craft,6,say,aili,success,……뭐지?,......What is this?,dlg_d2_aili_craft_004,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_004,scene_d2_aili_craft,steps,5,steps_format_05
d2_aili_craft,7,say,luna,default,왜 그러시죠?,Is something wrong?,dlg_d2_aili_craft_005,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_005,scene_d2_aili_craft,steps,6,steps_format_05
d2_aili_craft,8,say,aili,success,"존나 맛있어.
왜 맛있지?","It's damn delicious.
Why is it delicious?",dlg_d2_aili_craft_006,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_006,scene_d2_aili_craft,steps,7,steps_format_05
d2_aili_craft,9,say,luna,default,"포트도 그렇고, 왜 다들 맛없는 술을 기대하고 오는 겁니까?",Port was the same — why does everyone come in expecting a bad drink?,dlg_d2_aili_craft_007,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_007,scene_d2_aili_craft,steps,8,steps_format_05
d2_aili_craft,10,say,aili,default,"너 크리스가 만든 술 마셔 봤어?
이거랑 비교하는 게 실례일 정도라니까.","Have you ever tried a drink Chris made?
Comparing it to this would be an insult.",dlg_d2_aili_craft_008,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_008,scene_d2_aili_craft,steps,9,steps_format_05
d2_aili_craft,11,say,luna,default,보스가 만든 술이 그렇게 맛없었습니까?,Was the Boss's drink truly that bad?,dlg_d2_aili_craft_009,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_009,scene_d2_aili_craft,steps,10,steps_format_05
d2_aili_craft,12,say,aili,default,"손님으로 왔을 때 크리스가 처음 술을 만들어줬는데.
한 모금 마시고 바로 크리스한테 잔을 던졌지.","First time I came as a customer, Chris made me a drink.
One sip, and I threw the glass right at him.",dlg_d2_aili_craft_010,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_010,scene_d2_aili_craft,steps,11,steps_format_05
d2_aili_craft,13,say,aili,default,"음침하고 냄새나는 남자가 밸런타인데이랍시고 나한테 선물로 주려고
한 달 동안 정성 들여 만든 초콜릿 맛이었어.","It tasted like chocolate some creepy, smelly guy spent a whole month
lovingly making as a Valentine's gift for me.",dlg_d2_aili_craft_011,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_011,scene_d2_aili_craft,steps,12,steps_format_05
d2_aili_craft,14,say,luna,default,…무슨 맛이죠?,...What flavor is that?,dlg_d2_aili_craft_012,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_012,scene_d2_aili_craft,steps,13,steps_format_05
d2_aili_craft,15,say,aili,default,정성 들인 쓰레기. 형용할 수 없는 최악의 맛이지.,Devoted garbage. The indescribable worst.,dlg_d2_aili_craft_013,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_013,scene_d2_aili_craft,steps,14,steps_format_05
d2_aili_craft,16,say,luna,default,그건 그 사람의 노력을 무시하는 거 아닌가요?,Is that not dismissive of that person's effort?,dlg_d2_aili_craft_014,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_014,scene_d2_aili_craft,steps,15,steps_format_05
d2_aili_craft,17,say,aili,default,"맞는 말이지만 넌 누군가가 정성을 들였다는 사실 하나만으로
독약을 먹을 수 있을 것 같아?","Fair point — but could you drink poison
just because someone made it with love?",dlg_d2_aili_craft_015,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_015,scene_d2_aili_craft,steps,16,steps_format_05
d2_aili_craft,18,say,luna,default,…..,.....,dlg_d2_aili_craft_016,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_016,scene_d2_aili_craft,steps,17,steps_format_05
d2_aili_craft,19,say,aili,default,아무튼 크리스의 술을 마셨을 때는 그랬어.,"Anyway, that's what drinking Chris's stuff was like.",dlg_d2_aili_craft_017,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_017,scene_d2_aili_craft,steps,18,steps_format_05
d2_aili_craft,20,say,luna,default,…그런 이야기는 듣지 못했습니다.,...I was never told any of this.,dlg_d2_aili_craft_018,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_018,scene_d2_aili_craft,steps,19,steps_format_05
d2_aili_craft,21,say,aili,default,"크리스에 비하면 네가 만든 건 예술이지.
처음 봤을 때 어느 정도 예상하긴 했지만, 기대 이상이네. 이쁜이.
앞으로 자주 와야겠는걸?","Compared to Chris, yours is a work of art.
I had a feeling when I first saw you, but this exceeds expectations, cutie.
I'll have to come by often, won't I?",dlg_d2_aili_craft_019,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_019,scene_d2_aili_craft,steps,20,steps_format_05
d2_aili_craft,22,say,luna,default,감사합니다.,Thank you.,dlg_d2_aili_craft_020,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_020,scene_d2_aili_craft,steps,21,steps_format_05
d2_aili_craft,23,say,aili,success,오. 괜찮은데?,Oh. Not bad at all.,dlg_d2_aili_craft_021,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_021,scene_d2_aili_craft,steps,22,steps_format_05
d2_aili_craft,24,say,luna,default,주문 의도에 부합했습니까?,Did it meet the intent of your order?,dlg_d2_aili_craft_022,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_022,scene_d2_aili_craft,steps,23,steps_format_05
d2_aili_craft,25,say,aili,success,"완전 내 취향까지는 아닌데.
그래도 초보자가 즉석에서 만든 것치곤 꽤 좋아.","Not exactly my taste,
but for a beginner improvising on the spot, it's pretty good.",dlg_d2_aili_craft_023,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_023,scene_d2_aili_craft,steps,24,steps_format_05
d2_aili_craft,26,say,luna,default,그렇다면 실패는 아닌 것으로 판단하겠습니다.,Then I will classify it as not a failure.,dlg_d2_aili_craft_024,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_024,scene_d2_aili_craft,steps,25,steps_format_05
d2_aili_craft,27,say,aili,success,"응. 실패는 아니야.
크리스 첫 술보단 이미 수십 배 낫다.","Right. Not a failure.
Already dozens of times better than Chris's first drink.",dlg_d2_aili_craft_025,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_025,scene_d2_aili_craft,steps,26,steps_format_05
d2_aili_craft,28,say,luna,default,보스의 술은 평가 기준으로 자주 사용되는군요.,The Boss's drink seems to be a frequently used benchmark.,dlg_d2_aili_craft_026,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_026,scene_d2_aili_craft,steps,27,steps_format_05
d2_aili_craft,29,say,aili,default,안 좋은 쪽으로는 전설이지.,It's legendary — in the worst way.,dlg_d2_aili_craft_027,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_027,scene_d2_aili_craft,steps,28,steps_format_05
d2_aili_craft,30,say,aili,default,음……,Hmm......,dlg_d2_aili_craft_028,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_028,scene_d2_aili_craft,steps,29,steps_format_05
d2_aili_craft,31,say,luna,default,맛이 없습니까?,Does it not taste good?,dlg_d2_aili_craft_029,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_029,scene_d2_aili_craft,steps,30,steps_format_05
d2_aili_craft,32,say,aili,fail,"맛이 없다기보단.
나한테 어울리는 술은 아닌 것 같네.","It's not that it tastes bad.
It's just not the drink for me.",dlg_d2_aili_craft_030,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_030,scene_d2_aili_craft,steps,31,steps_format_05
d2_aili_craft,33,say,luna,default,섹시한 레이디라는 기준이 아직 모호합니다.,The 'sexy lady' criterion remains ambiguous.,dlg_d2_aili_craft_031,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_031,scene_d2_aili_craft,steps,32,steps_format_05
d2_aili_craft,34,say,aili,fail,"그걸 너무 진지하게 분석하지 마.
그냥 느낌으로 가는 거야, 느낌.","Don't analyze it so seriously.
You go by feel. Feel.",dlg_d2_aili_craft_032,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_032,scene_d2_aili_craft,steps,33,steps_format_05
d2_aili_craft,35,say,luna,default,느낌이란 건 추상적이라 좀 어렵습니다.,"Feel is abstract, and therefore difficult.",dlg_d2_aili_craft_033,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_033,scene_d2_aili_craft,steps,34,steps_format_05
d2_aili_craft,36,say,aili,default,인생은 원래 추상적이야. 그래서 재밌는 거지.,Life is abstract by nature. That's what makes it fun.,dlg_d2_aili_craft_034,grade >= decent && grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_034,scene_d2_aili_craft,steps,35,steps_format_05
d2_aili_craft,37,say,aili,fail,……이쁜아.,......Cutie.,dlg_d2_aili_craft_035,grade < decent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_035,scene_d2_aili_craft,steps,36,steps_format_05
d2_aili_craft,38,say,luna,default,네.,Yes.,dlg_d2_aili_craft_036,grade < decent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_036,scene_d2_aili_craft,steps,37,steps_format_05
d2_aili_craft,39,say,aili,default,"아냐, 아냐. 오늘이 처음이니까 그럴 수 있지.","No, no. It's your first day — these things happen.",dlg_d2_aili_craft_037,grade < decent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_037,scene_d2_aili_craft,steps,38,steps_format_05
d2_aili_craft,40,say,aili,fail,하지만 다음번에도 이렇게 만들어주면 나도 화낼 거라고.,"But serve me this again next time, and I will get angry.",dlg_d2_aili_craft_038,grade < decent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_038,scene_d2_aili_craft,steps,39,steps_format_05
d2_aili_craft,41,say,luna,default,죄송합니다.,My apologies.,dlg_d2_aili_craft_039,grade < decent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_039,scene_d2_aili_craft,steps,40,steps_format_05
d2_aili_craft,42,say,aili,default,"괜찮아.
처음부터 잘하면 그것도 좀 무섭지.","It's fine.
Being perfect from day one would be a little scary anyway.",dlg_d2_aili_craft_040,grade < decent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_040,scene_d2_aili_craft,steps,41,steps_format_05
d2_aili_craft,43,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_craft_041,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_041,scene_d2_aili_craft,steps,42,steps_format_02
d2_aili_craft,44,say,aili,default,"오호.
부비도 한 잔 마시고 싶은가 본데.","Oho.
Looks like Bubi wants a drink too.",dlg_d2_aili_craft_042,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_042,scene_d2_aili_craft,steps,43,steps_format_02
d2_aili_craft,45,say,luna,default,고양이가 원래 술을 마시는 생물이었습니까?,Are cats creatures that drink alcohol?,dlg_d2_aili_craft_043,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_043,scene_d2_aili_craft,steps,44,steps_format_02
d2_aili_craft,46,say,aili,default,"몰라?
부비는 가끔 마시던데 별문제 없어 보였어.","You didn't know?
Bubi drinks now and then. Seemed fine to me.",dlg_d2_aili_craft_044,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_044,scene_d2_aili_craft,steps,45,steps_format_02
